<OPEN>,<HIGH>,<LOW>,<CLOSE>
230.7000000,233.7400000,230.1800000,232.8000000
233.1400000,236.0000000,231.1300000,236.0000000
237.5100000,237.5500000,233.1100000,233.4900000
232.1500000,232.4600000,228.5000000,229.5000000
224.9100000,226.8800000,220.3000000,220.8100000
219.7800000,224.0000000,219.4500000,222.2400000
222.7700000,226.8800000,222.3000000,226.0100000
225.8900000,227.6000000,221.9000000,222.2500000
224.6000000,225.9000000,223.1800000,223.9300000
224.0600000,224.3600000,220.6700000,220.6700000
222.3800000,222.9900000,219.7400000,222.3000000
221.3100000,225.7500000,220.0700000,223.1800000
224.1000000,224.2500000,216.6000000,217.1100000
218.5000000,218.9400000,212.8800000,214.5900000
215.8000000,216.7500000,213.9100000,215.0500000
217.0400000,218.2000000,214.0600000,217.4000000
217.6300000,219.2300000,215.5300000,216.0000000
216.9600000,219.5000000,215.8000000,218.6200000
218.2500000,220.4000000,217.3500000,219.5000000
220.2100000,223.1000000,217.8600000,219.5000000
217.5400000,219.6400000,216.5300000,218.5000000
218.8800000,219.0500000,215.6100000,217.8900000
218.0800000,219.0800000,217.1800000,218.3000000
218.4700000,221.5000000,218.0500000,221.5000000
221.9100000,225.2000000,221.2100000,224.2000000
224.0500000,227.8400000,223.4100000,226.6800000
225.9400000,226.2500000,222.0500000,224.0000000
225.3000000,227.5000000,224.6900000,227.1000000
229.5100000,230.9300000,228.3600000,230.7900000
231.0000000,231.2000000,228.3600000,229.0200000
229.8800000,230.8700000,227.6100000,229.0000000
228.6000000,235.2300000,227.1000000,233.3000000
233.5000000,235.9000000,232.6200000,234.7200000
234.9000000,235.4200000,232.8100000,234.5700000
234.1700000,235.0000000,231.9100000,233.0000000
234.9800000,235.5300000,233.2000000,235.3200000
235.2200000,237.2000000,233.9900000,235.8900000
235.7100000,236.4500000,234.4500000,235.3000000
234.8600000,235.4900000,233.1200000,234.9800000
234.9800000,235.5000000,230.7200000,232.0000000
231.7100000,232.1700000,229.0500000,229.7000000
229.9500000,231.9900000,227.1100000,227.5000000
226.5000000,228.3000000,225.3000000,228.0900000
228.2300000,230.9000000,227.7100000,229.0900000
229.2000000,229.9600000,228.0500000,228.0500000
228.5700000,229.0000000,226.0500000,227.7100000
227.6100000,229.5600000,226.4900000,226.4900000
226.0500000,226.6300000,223.0300000,223.5000000
223.5900000,225.6400000,222.6100000,224.0800000
224.9000000,226.0600000,221.8700000,222.7600000
223.1700000,227.8000000,222.4100000,227.5500000
227.7500000,228.1800000,225.1500000,226.0300000
226.0300000,229.0000000,225.5200000,227.7000000
227.7000000,228.9400000,225.6200000,228.5000000
229.5000000,231.2000000,228.9700000,230.3100000
230.2900000,230.6700000,227.8200000,228.4000000
228.6000000,229.8800000,227.0000000,229.4000000
229.1000000,231.2000000,229.1000000,231.0000000
230.7400000,233.5000000,230.5200000,233.5000000
233.2100000,236.0300000,232.8000000,235.5500000
236.0200000,236.8800000,234.0400000,234.9400000
235.0200000,239.7700000,235.0000000,239.7700000
239.2000000,240.1800000,237.7600000,239.5700000
239.6300000,242.7800000,239.0600000,242.7800000
242.5500000,242.7700000,237.8500000,240.0000000
240.5100000,242.3300000,235.2500000,237.0300000
237.1000000,240.2000000,236.0000000,240.1100000
239.6900000,242.2000000,237.8500000,239.5100000
240.7200000,242.0000000,234.0100000,234.8900000
235.3500000,236.7400000,232.8000000,236.4000000
239.6000000,240.9800000,236.7000000,238.5300000
238.4200000,239.0200000,236.5200000,239.0200000
238.1100000,242.9500000,237.7100000,242.5000000
241.4200000,241.6800000,238.7000000,240.1700000
239.0200000,242.4000000,238.3100000,241.5000000
241.8000000,243.7400000,239.5000000,239.8700000
239.0600000,239.5700000,235.8100000,237.2100000
237.6200000,239.1300000,236.8200000,237.5000000
237.8500000,240.1800000,236.4500000,240.0000000
240.5900000,241.2300000,236.3600000,237.4500000
237.5200000,239.8200000,237.2000000,239.2500000
238.6000000,240.2000000,237.1000000,237.7800000
237.3700000,238.0000000,235.8000000,237.1500000
236.5800000,240.1900000,236.5300000,238.1300000
238.6800000,239.7500000,237.2100000,237.9800000
238.0100000,238.1000000,234.3500000,235.0000000
235.2500000,236.4500000,233.5100000,234.2200000
234.1000000,235.5000000,233.1000000,235.2000000
234.6500000,235.1400000,231.9700000,233.9800000
234.5900000,236.3700000,233.0000000,233.7700000
233.2800000,234.0600000,230.1300000,230.6600000
230.7200000,232.2400000,229.5000000,231.5900000
231.8900000,232.1500000,229.0300000,231.7100000
232.0000000,235.1400000,231.5500000,235.1400000
235.4600000,237.5000000,234.3000000,237.0400000
236.6000000,239.2900000,236.0000000,237.9100000
237.8100000,241.2300000,237.7000000,240.3200000
242.0100000,242.3000000,240.0900000,241.0500000
242.0200000,243.2500000,241.1000000,241.2100000
242.0200000,242.4800000,240.1300000,241.4500000
241.8200000,242.9600000,241.0000000,241.6000000
241.2100000,246.2500000,240.3600000,246.2000000
246.2700000,248.4000000,243.1000000,244.0000000
244.6000000,245.4000000,243.7200000,244.7100000
244.7500000,249.1900000,244.0700000,248.8000000
248.8000000,249.8900000,247.2700000,248.6700000
248.9800000,249.3000000,247.1100000,248.0400000
248.2000000,249.2400000,246.7100000,248.2400000
248.5600000,252.9500000,248.5500000,252.0600000
252.0900000,256.0000000,250.7300000,254.7500000
255.9700000,258.1900000,253.7000000,255.0000000
254.7500000,254.8400000,251.4000000,253.9000000
253.6200000,259.1500000,253.0300000,259.1500000
259.4100000,261.7600000,257.0100000,257.9900000
257.9100000,259.2500000,256.8800000,258.1900000
258.2100000,262.4000000,257.1500000,262.4000000
262.5800000,263.2200000,258.6200000,259.0500000
258.4500000,258.9100000,254.2100000,256.3100000
257.1100000,259.5100000,256.1000000,257.5100000
258.2000000,262.8200000,257.7500000,262.5000000
263.2200000,266.9700000,261.8000000,266.2800000
265.4700000,268.9000000,263.0200000,268.0600000
268.6300000,270.8000000,265.5000000,266.5400000
264.9000000,266.8900000,262.2400000,263.7300000
264.5300000,267.5000000,264.2100000,265.4900000
260.9900000,262.1000000,255.3200000,255.3200000
257.0500000,258.8400000,254.1000000,257.7000000
258.4000000,261.5700000,257.6100000,259.9400000
257.9700000,258.6900000,255.2700000,257.3100000
258.5000000,259.2000000,252.1700000,252.2000000
251.8000000,254.9600000,251.1000000,253.9900000
255.3300000,257.3800000,252.9000000,255.4000000
255.8900000,257.6600000,253.1400000,255.2000000
256.6600000,258.0000000,251.8600000,252.1100000
253.1300000,254.3000000,248.7300000,254.3000000
254.5500000,255.7300000,252.0700000,252.2600000
253.7800000,259.7700000,253.0000000,254.5000000
255.4000000,255.4900000,252.3100000,254.5000000
253.6200000,255.1800000,252.5000000,253.8900000
254.3800000,254.3800000,251.4000000,251.7500000
252.5000000,253.1000000,250.1300000,251.3600000
250.0800000,250.4400000,247.5700000,249.2000000
250.3700000,250.6800000,247.9500000,249.7000000
250.0700000,252.1700000,249.1300000,250.1500000
248.4200000,251.4900000,247.2400000,250.8000000
247.9800000,248.8300000,245.1700000,245.1900000
244.7500000,251.2100000,243.2200000,250.8000000
247.5000000,248.9800000,242.0000000,242.8800000
234.9600000,239.0000000,231.0000000,233.3600000
238.5500000,241.0000000,218.8600000,228.1700000
233.0000000,239.0000000,232.2800000,236.6300000
234.1300000,236.7000000,232.6200000,235.2700000
237.0300000,238.7200000,230.6400000,232.3300000
227.9900000,229.2000000,216.6700000,219.9900000
197.9900000,212.7400000,184.8600000,201.2000000
202.2000000,204.3300000,192.0500000,194.5300000
185.1700000,187.8700000,173.1400000,175.9100000
175.0000000,199.5200000,174.3000000,198.6000000
194.0000000,196.7000000,186.0000000,195.8500000
194.9200000,204.7800000,183.8000000,184.0100000
178.9500000,182.2000000,172.1500000,174.2700000
178.5000000,190.1500000,173.0600000,189.5100000
198.6200000,201.8600000,192.0500000,195.6900000
188.0000000,190.9900000,182.1000000,183.3700000
193.3000000,195.0000000,189.1000000,192.6400000
196.3700000,201.0000000,182.3200000,188.0800000
187.6900000,191.2000000,182.8000000,188.0700000
188.0500000,188.9700000,180.1700000,180.3800000
177.0300000,183.2000000,174.9000000,183.0000000
186.0000000,188.7700000,184.2500000,187.2100000
183.2000000,185.4700000,182.0000000,184.7800000
188.3400000,189.9000000,182.0000000,186.9500000
186.6000000,187.4900000,184.2800000,185.6400000
187.5200000,192.0200000,186.4200000,190.7000000
193.1000000,200.5400000,193.0600000,197.6300000
196.2000000,200.2900000,195.1200000,200.2900000
202.4000000,205.4400000,199.3000000,203.6100000
201.8500000,202.7500000,200.7000000,201.9900000
201.9900000,202.1600000,197.3200000,198.2600000
199.9900000,202.8500000,196.1000000,197.3700000
196.0000000,196.2500000,186.0600000,186.0700000
187.2200000,191.6700000,183.5300000,188.5000000
192.5000000,192.7000000,188.2800000,191.8000000
190.6000000,192.2300000,187.3100000,189.3200000
185.5400000,187.5000000,183.6500000,186.0500000
185.0500000,191.9400000,184.5000000,190.2000000
192.0000000,192.5000000,188.6800000,190.9400000
189.7300000,191.6500000,187.7000000,188.9100000
189.9500000,190.5000000,188.4300000,188.9000000
188.5500000,194.2200000,188.1700000,192.8000000
194.3600000,195.8000000,192.8600000,195.8000000
196.5200000,199.7000000,195.4600000,197.2500000
195.6800000,195.6800000,193.2600000,193.6900000
195.5400000,196.4600000,194.0000000,194.7500000
194.9900000,197.2300000,194.3000000,195.7000000
196.0000000,198.1500000,195.0600000,195.5100000
196.0000000,196.2500000,194.6000000,196.0200000
193.3000000,198.0000000,191.2000000,191.4000000
190.0500000,190.6000000,186.6600000,187.3100000
186.4900000,188.2000000,183.5000000,183.8100000
186.1300000,186.7800000,183.3300000,183.8500000
186.0600000,190.0000000,185.4000000,188.9300000
190.3800000,192.5500000,186.8000000,189.0000000
188.4500000,193.9800000,186.6000000,193.9800000
194.0000000,196.3100000,191.5000000,192.4000000
190.9700000,191.2500000,188.6000000,188.9000000
189.6200000,191.3100000,188.8000000,191.0000000
192.8300000,196.1000000,192.1100000,194.0000000
194.0100000,198.9700000,193.3200000,198.5100000
199.3300000,205.0000000,198.4000000,205.0000000
204.2000000,204.4000000,199.1700000,200.5000000
203.1000000,205.9300000,201.8100000,203.6600000
204.5700000,212.0000000,204.0000000,212.0000000
214.0000000,221.9200000,213.5100000,221.5000000
220.6700000,221.0000000,212.5500000,213.1000000
215.1300000,219.9300000,213.6000000,219.1000000
219.7300000,223.1500000,217.4500000,220.3000000
221.1900000,221.8800000,215.4400000,217.2300000
217.0000000,217.5800000,211.8200000,212.5300000
208.9900000,209.2400000,206.0100000,208.3500000
205.0700000,207.8500000,202.3000000,207.3200000
210.3000000,212.1900000,207.5200000,207.7600000
208.5200000,210.3500000,206.9400000,208.1400000
207.8000000,208.1000000,202.7200000,203.7700000
205.3900000,209.2000000,204.5500000,207.0000000
206.7000000,207.9500000,204.2800000,206.4000000
207.5100000,209.7400000,206.4300000,207.3000000
200.9900000,207.0000000,200.7500000,206.9200000
206.9700000,207.5000000,201.7600000,203.1500000
201.0900000,205.8600000,200.9700000,205.8000000
205.6600000,206.0000000,202.3600000,203.2200000
205.0100000,210.1500000,204.2800000,209.6000000
210.0000000,211.9700000,209.0000000,210.9500000
212.9400000,216.7900000,212.9400000,214.6100000
212.9000000,214.2300000,210.5100000,210.5300000
210.8000000,212.2900000,209.3000000,210.9700000
210.7000000,211.7000000,208.1000000,209.1100000
207.5000000,212.6000000,206.5700000,212.2800000
213.8600000,214.2000000,208.1100000,208.3900000
208.3800000,209.5800000,205.7000000,209.5000000
210.2900000,211.8000000,207.6500000,211.0900000
209.7000000,212.6000000,208.6300000,211.3500000
211.6800000,212.1800000,209.8600000,210.8100000
210.2700000,214.4800000,209.0800000,213.8900000
215.0000000,219.1000000,214.3800000,215.7300000
215.9800000,217.6500000,213.5600000,216.7100000
217.4900000,219.2800000,215.0000000,215.4100000
214.7800000,217.4100000,197.7300000,215.9700000
216.6400000,218.3800000,215.1500000,216.9000000
216.8200000,217.4200000,215.2500000,215.5300000
215.8900000,219.1800000,215.6300000,219.1800000
218.7100000,218.8800000,215.3400000,218.1500000
218.1800000,221.9800000,217.4300000,221.5700000
222.2700000,228.3600000,221.3000000,226.7200000
227.3900000,228.8500000,225.6300000,227.1600000
228.1500000,229.1700000,224.3100000,226.4000000
226.6000000,227.4300000,224.3500000,226.0000000
225.0500000,227.6000000,224.4600000,227.2800000
227.8800000,228.7000000,224.5100000,225.9900000
226.2100000,234.7300000,226.2100000,232.6500000
233.1400000,242.5000000,233.0300000,242.4000000
242.1400000,244.0400000,238.5700000,241.3900000
242.0000000,242.2200000,238.4700000,239.9900000
240.8000000,242.3500000,234.5000000,237.8000000
236.8800000,239.8300000,235.6900000,236.3000000
235.8900000,240.7500000,235.1900000,239.4000000
238.4400000,238.5100000,230.3300000,232.4800000
233.3200000,236.5000000,227.3500000,231.2200000
232.5000000,233.7000000,230.2000000,231.8100000
232.2200000,232.9700000,226.9000000,228.0800000
228.3000000,229.4000000,224.7000000,227.8000000
227.8000000,229.9800000,225.6000000,226.2300000
227.0000000,228.1000000,225.1900000,226.3000000
227.0200000,229.7100000,225.0000000,226.1000000
226.7100000,227.9700000,226.0100000,227.6400000
228.5600000,228.7500000,220.8500000,222.5700000
221.7000000,224.2300000,218.0000000,218.3200000
218.0100000,222.5000000,216.7500000,222.2100000
221.5800000,224.2000000,220.5000000,221.3200000
222.0100000,222.4800000,216.2900000,217.6800000
217.0300000,218.8800000,216.8000000,218.0000000
218.2500000,222.1500000,215.7900000,220.6000000
221.2200000,223.1500000,219.7500000,221.0700000
222.3200000,227.5400000,222.1300000,227.3700000
228.2100000,231.9500000,227.3900000,231.5000000
231.7300000,232.6000000,230.1500000,231.0600000
229.1000000,231.7500000,228.5700000,231.4600000
232.0100000,232.5900000,229.0000000,230.3000000
229.8800000,230.0700000,223.4900000,226.2500000
226.0100000,230.2800000,225.4600000,229.8800000
230.0500000,232.1000000,227.6100000,228.5000000
227.7000000,231.1000000,225.7500000,228.1700000
229.0100000,229.3000000,226.2500000,228.2400000
228.7900000,229.5500000,227.3500000,228.6300000
228.8500000,228.8500000,223.1000000,225.4800000
224.4400000,230.7500000,223.2500000,229.1400000
229.1400000,229.9000000,226.8600000,227.2300000
210.4000000,211.3900000,206.5000000,208.8000000
209.6000000,210.6900000,207.7200000,208.8900000
209.0000000,212.9900000,208.3500000,211.1800000
211.3100000,212.6600000,209.0300000,210.6000000
211.2100000,211.4300000,207.2600000,207.9700000
208.4600000,208.9600000,204.4000000,205.3800000
205.9700000,208.4900000,204.5700000,206.1800000
205.9200000,207.6400000,204.7700000,205.0300000
205.1300000,208.0000000,204.7800000,207.8300000
207.4500000,207.5700000,201.9500000,203.8500000
204.0100000,204.2500000,200.5000000,201.1700000
201.5900000,204.0000000,201.5900000,202.7800000
203.0000000,209.7600000,202.5000000,209.5400000
210.0400000,213.2500000,208.9000000,210.3300000
209.5800000,211.5300000,207.8400000,210.2100000
210.0000000,214.7300000,209.1500000,214.5000000
213.4000000,214.4500000,210.5000000,211.1000000
211.5000000,212.2900000,206.6600000,207.6400000
206.9100000,206.9400000,202.3000000,204.7300000
206.5100000,207.3300000,203.6400000,205.5800000
203.6600000,204.8400000,200.6100000,200.9900000
200.4400000,204.5900000,196.1500000,204.5000000
205.7000000,211.1100000,203.8000000,209.2000000
214.4000000,218.6500000,211.4300000,216.7000000
215.8000000,218.2900000,213.0000000,217.5000000
220.0000000,231.3000000,218.7000000,228.0500000
227.1800000,237.6000000,226.2700000,236.1000000
237.0000000,245.9800000,236.8900000,244.2000000
243.3100000,245.7200000,240.2200000,242.0800000
242.0100000,244.1400000,238.6200000,242.9900000
244.1400000,248.7300000,244.0000000,247.9900000
247.9900000,249.8400000,243.4100000,245.7000000
245.0700000,247.2300000,242.5900000,242.7100000
242.5000000,243.4900000,237.3400000,240.2700000
239.7000000,240.7700000,236.5700000,239.4200000
240.4600000,243.8700000,238.5200000,239.7000000
241.5100000,247.8500000,239.5700000,247.3300000
247.9500000,252.2000000,246.5500000,251.9100000
252.2000000,252.8800000,247.4400000,250.1000000
250.3100000,252.2600000,248.0300000,251.5900000
249.7200000,251.0000000,245.9800000,249.6300000
250.7100000,260.9900000,249.8000000,260.8100000
260.0500000,264.9900000,258.8000000,264.0600000
264.4900000,264.6300000,260.8500000,263.1400000
264.6500000,270.8400000,264.5000000,270.0000000
269.2000000,276.1300000,268.1000000,274.3600000
274.4400000,276.6600000,271.5200000,275.4900000
276.1900000,279.4200000,275.8700000,276.8900000
276.7000000,282.2000000,275.2000000,282.2000000
282.5000000,284.6000000,279.7800000,283.7300000
285.0200000,287.7400000,277.1000000,279.9500000
278.5300000,283.7600000,276.0700000,278.7000000
278.0000000,280.8400000,276.1400000,278.3500000
279.8400000,285.1600000,276.5400000,278.5000000
277.4000000,277.4000000,268.5200000,270.1600000
266.4000000,267.3400000,259.7000000,261.7900000
259.5500000,267.4200000,257.0500000,262.0400000
262.2000000,270.2900000,260.2200000,270.1000000
271.9000000,272.8200000,267.1300000,269.3200000
269.9300000,271.0000000,268.2800000,270.6400000
270.8900000,275.1900000,269.7300000,274.7000000
275.9100000,276.4300000,271.2600000,272.0000000
272.5000000,274.2400000,270.1200000,271.6500000
274.6700000,276.6000000,270.6100000,272.0000000
272.6700000,275.7000000,270.2800000,275.2000000
275.9000000,275.9200000,271.6200000,272.9300000
275.1100000,283.9900000,275.1100000,283.6400000
282.7500000,292.9500000,279.4800000,289.4900000
290.5000000,296.0700000,286.7000000,289.9900000
291.0100000,292.4600000,283.1000000,283.7800000
284.0000000,286.9000000,279.0600000,284.7900000
282.5500000,286.1600000,276.0000000,276.9000000
275.7300000,281.3000000,272.9500000,279.7900000
280.9800000,282.8000000,276.4200000,278.1900000
278.6300000,282.4900000,276.7700000,279.8000000
280.7800000,281.5400000,272.8400000,274.4000000
273.0000000,273.3000000,266.7800000,268.2500000
270.5400000,273.6300000,261.6500000,265.3000000
262.9000000,269.5700000,262.6100000,269.3400000
270.0700000,273.8000000,265.0200000,265.5000000
263.5000000,267.1700000,261.1700000,265.9600000
263.9200000,264.7500000,257.3600000,258.1100000
260.0000000,264.0600000,258.7300000,263.8000000
265.0000000,268.3900000,263.0500000,263.1500000
264.2500000,268.1400000,261.0500000,263.5300000
263.2100000,270.6000000,262.3400000,270.1100000
271.9900000,272.5700000,268.8700000,271.7000000
273.0100000,275.5800000,272.3200000,275.2000000
275.9900000,276.2900000,267.1900000,268.9800000
269.2800000,270.9900000,265.2000000,265.9000000
265.4900000,266.9000000,263.7500000,264.7000000
263.9900000,266.4400000,258.5500000,266.0000000
268.4900000,271.8700000,267.0700000,271.8100000
272.3100000,272.8000000,268.2700000,270.9000000
270.9200000,275.0700000,267.5600000,270.9000000
270.3500000,272.4600000,266.2100000,266.9900000
266.1200000,272.8100000,264.1900000,271.3400000
271.0000000,271.0000000,269.0200000,270.5100000
270.3700000,274.4600000,268.1200000,273.7100000
272.1200000,272.7500000,269.4200000,271.9000000
273.6000000,276.4800000,270.6500000,270.7100000
268.0000000,272.4900000,266.4300000,270.1700000
273.0000000,274.7300000,271.1300000,273.5800000
271.8900000,280.0000000,271.6000000,279.1000000
281.7000000,283.8300000,277.6300000,278.0100000
278.5300000,281.9600000,273.6300000,274.7500000
276.1200000,278.9800000,272.7600000,277.5000000
278.7100000,286.3800000,277.5600000,285.7900000
285.2300000,288.0000000,281.0000000,282.2400000
283.8600000,286.3800000,282.3000000,286.0000000
286.3000000,287.4900000,282.8200000,284.9300000
286.0700000,292.9200000,285.2800000,292.7400000
293.0700000,293.8800000,288.6100000,292.3300000
292.3800000,293.2500000,279.6000000,283.3500000
284.0600000,285.7900000,278.2400000,279.2500000
279.0000000,286.3100000,278.0300000,285.4700000
285.0000000,291.2000000,283.0800000,288.6500000
287.6000000,288.3000000,282.1100000,282.6000000
283.3000000,288.0000000,282.2500000,285.7900000
286.3300000,287.0300000,283.8500000,286.6600000
288.6000000,292.7500000,288.3200000,291.2200000
289.7200000,294.0900000,289.2600000,293.3000000
294.6000000,295.7200000,291.5000000,293.2500000
294.0000000,294.4200000,290.2600000,291.0200000
292.0000000,294.7200000,288.4300000,290.2400000
290.8100000,292.4000000,289.1400000,291.7000000
290.8000000,291.4800000,287.0700000,288.7800000
289.0000000,289.4300000,281.3700000,281.5000000
281.6600000,284.2900000,278.5400000,283.9800000
284.6200000,286.2000000,282.1700000,283.8900000
283.4400000,283.7900000,280.0900000,281.0700000
278.2100000,285.3500000,278.0000000,281.7500000
282.9000000,288.2000000,281.1400000,287.9500000
290.0000000,291.5800000,286.7200000,287.1800000
281.5000000,285.1900000,280.8700000,283.7200000
285.7000000,289.3000000,284.0800000,288.5000000
287.9000000,289.2500000,286.0400000,287.7200000
288.9000000,290.9200000,286.5900000,287.4200000
288.0400000,290.2000000,287.0600000,289.2500000
289.0400000,294.6700000,286.9300000,292.1800000
293.1600000,294.2000000,290.7800000,293.1900000
294.3000000,296.4800000,293.1000000,295.2700000
295.7400000,300.2500000,295.6100000,298.5000000
298.8400000,299.2600000,295.8900000,298.4900000
301.0500000,301.8400000,294.7900000,297.1000000
296.9200000,298.1000000,295.0300000,297.7300000
298.7000000,304.2300000,298.2000000,303.7000000
304.0100000,306.0300000,302.7100000,305.9900000
306.2900000,314.9800000,306.2500000,314.7200000
316.0100000,319.1600000,315.4800000,317.9400000
318.2700000,320.1900000,314.3100000,320.1900000
303.0500000,309.4800000,301.0000000,307.1600000
307.4000000,309.2400000,302.0000000,302.0200000
302.1500000,306.8600000,299.3300000,306.7400000
308.2000000,308.2400000,302.3300000,304.1000000
303.5000000,305.2400000,301.0100000,303.9400000
305.0400000,306.6200000,303.3300000,305.7800000
304.3800000,304.8800000,295.1000000,297.0000000
297.9400000,298.3700000,293.0000000,296.7200000
296.8200000,302.9800000,294.9000000,301.2300000
302.0500000,304.7500000,299.5900000,300.7000000
301.7800000,307.4000000,301.5700000,306.8000000
307.8100000,309.5000000,305.3300000,307.0100000
306.3900000,313.9000000,305.7200000,312.7200000
313.3000000,314.0000000,309.0600000,309.5600000
309.3000000,312.6000000,308.8200000,310.7900000
312.6000000,314.1700000,310.0300000,311.6000000
311.5900000,314.0000000,310.6100000,313.9800000
314.8000000,315.7100000,309.8700000,312.4100000
313.0000000,313.0000000,307.6000000,310.9400000
310.0300000,316.0000000,308.5700000,315.5300000
315.2600000,316.1800000,312.5000000,314.8300000
315.0100000,315.9000000,312.9000000,314.7800000
314.8000000,316.5800000,313.7600000,314.6200000
314.8800000,315.0800000,312.5000000,313.0000000
313.4800000,314.8700000,310.4000000,314.1200000
314.1300000,315.6000000,312.4000000,312.5100000
312.5000000,314.5400000,311.0300000,311.6100000
311.0000000,315.4200000,310.4600000,313.9000000
313.4400000,313.8200000,308.1300000,309.3000000
308.4500000,310.4000000,306.5600000,310.4000000
310.7900000,311.1700000,308.1300000,309.7300000
310.4000000,312.0000000,308.6900000,309.7900000
309.8200000,311.2000000,308.8400000,310.0000000
310.4100000,312.5000000,309.8200000,311.8100000
311.7600000,312.0600000,309.1300000,309.4800000
308.7000000,309.2300000,303.6600000,306.1000000
306.3500000,306.9100000,303.3400000,306.4500000
306.1900000,307.3500000,305.0000000,305.7800000
305.5900000,308.3700000,304.7100000,307.3900000
307.8100000,308.1100000,304.8000000,307.0000000
307.3200000,307.5900000,302.3700000,303.3400000
303.5600000,306.2000000,302.8500000,304.0600000
302.9900000,304.3000000,300.6200000,302.6300000
302.7100000,304.1000000,301.2200000,303.5600000
303.5600000,306.2700000,301.5200000,306.2300000
306.8500000,307.2200000,302.1100000,303.0000000
302.7000000,303.6900000,300.7400000,301.5000000
301.1900000,303.5000000,299.7700000,301.7200000
301.9200000,304.7800000,298.5700000,298.8500000
298.0000000,298.3600000,290.0300000,291.4600000
292.3400000,296.8000000,292.3000000,296.1000000
296.0100000,296.9400000,293.5400000,294.8600000
295.7700000,298.1700000,294.4300000,297.2700000
297.5000000,298.6900000,295.0400000,296.3800000
293.9900000,303.6800000,291.9800000,303.3400000
302.6600000,304.5900000,299.3800000,299.7100000
300.4800000,302.9800000,300.0000000,302.9000000
304.1400000,305.2700000,303.0300000,303.1200000
302.4200000,306.6700000,301.1200000,305.5900000
306.3100000,308.6300000,306.0600000,306.5100000
306.3100000,309.8900000,306.2500000,309.8900000
310.2600000,312.0000000,309.2500000,311.1000000
311.0200000,315.9100000,310.8200000,315.8200000
316.1000000,320.0000000,315.3100000,319.1500000
318.5600000,328.3000000,317.6200000,326.9100000
328.0500000,331.2900000,326.9700000,330.1100000
330.7000000,330.9800000,326.2100000,329.9000000
330.0000000,330.6400000,327.3000000,328.5700000
328.6000000,330.2700000,327.3100000,328.6800000
327.5600000,330.5200000,327.1300000,329.3600000
329.0000000,335.7000000,328.5500000,334.5000000
336.0500000,338.9900000,333.2600000,334.9000000
333.5000000,334.0000000,329.1000000,332.6900000
332.2000000,333.2700000,325.1700000,325.6700000
327.8500000,329.8100000,326.5500000,329.2200000
330.3700000,331.2200000,323.3200000,324.8300000
324.2900000,325.3200000,321.2600000,324.5700000
324.0300000,325.5500000,320.5800000,322.5400000
323.7400000,327.5000000,321.8000000,327.4100000
328.4200000,329.3800000,326.5100000,328.2800000
328.5400000,330.4800000,327.3000000,327.9400000
328.8700000,334.6400000,328.0300000,334.5700000
334.6700000,334.9100000,328.7700000,329.0000000
329.4700000,330.5300000,326.6200000,329.7100000
330.0000000,331.4500000,328.5000000,329.3700000
329.8200000,330.7300000,324.6400000,325.9600000
325.9600000,332.7400000,322.8400000,331.7000000
330.4000000,330.4000000,325.6900000,326.0100000
328.0100000,328.4300000,325.2100000,326.2500000
327.0200000,328.1400000,324.0100000,327.4100000
327.4500000,328.8400000,325.4800000,326.4800000
326.4600000,334.6000000,326.4600000,333.5100000
333.0400000,334.5000000,324.9100000,326.9900000
326.9000000,331.7300000,325.7000000,329.5600000
327.0100000,328.8500000,325.0000000,326.9200000
328.4400000,329.4800000,322.3900000,323.2500000
325.2800000,328.9000000,322.5000000,327.8000000
328.9400000,329.4000000,325.1300000,327.0200000
326.0800000,326.2300000,323.6200000,325.4400000
326.3200000,332.4600000,326.0900000,331.6800000
332.0600000,334.4800000,328.3200000,329.3000000
329.0900000,330.4500000,327.1500000,328.4300000
329.9800000,342.2000000,329.4500000,340.9900000
339.2100000,339.9400000,336.0800000,338.4800000
337.8100000,349.3100000,336.2200000,345.8500000
346.7900000,365.0000000,344.9000000,363.2000000
366.0000000,375.4800000,359.3500000,364.2800000
367.6900000,374.0000000,365.8800000,368.9300000
369.5000000,374.5500000,368.0000000,373.0100000
375.0500000,388.1100000,375.0000000,387.6000000
385.9000000,386.8600000,376.7200000,377.7900000
378.7000000,380.9100000,370.8100000,378.8000000
382.0200000,383.1300000,374.5700000,376.0900000
377.5000000,378.4100000,370.4300000,371.8200000
369.3500000,369.9100000,363.7500000,364.6000000
365.6800000,373.4000000,361.5000000,373.1800000
371.8300000,371.9700000,367.1000000,370.1600000
368.2000000,371.1400000,363.2000000,364.6000000
364.0600000,370.3900000,362.3700000,364.3700000
366.1900000,371.7000000,361.6800000,369.9900000
369.8900000,374.6300000,365.6600000,372.1600000
371.0000000,374.0000000,366.5100000,371.3600000
370.5000000,374.9200000,362.3200000,365.3600000
364.3300000,364.3300000,352.6800000,356.1400000
356.1400000,371.4700000,356.1400000,370.9600000
370.9800000,374.0000000,367.2000000,370.7000000
370.0000000,370.5000000,365.0300000,370.1300000
366.9800000,367.5600000,358.5000000,360.2100000
362.5900000,363.9700000,355.6000000,358.3900000
358.4100000,364.5800000,355.6000000,357.4400000
356.6800000,358.8000000,348.0000000,348.6500000
350.1400000,357.8900000,347.2200000,356.2400000
356.2400000,356.3700000,339.6800000,347.5900000
348.6700000,352.8000000,342.7600000,344.3900000
